epsilon,anisotropy,block,family,method,ratio_kind,statistic,value
0.001,1000.0,deeponet_families,survivor,sgs_ssor,complement,mean_squared_ratio,0.3497733862562635
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,n,24
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,mean,0.6968164732601806
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,median,0.6145948138368988
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,p95,0.9589045293859962
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,p99,0.9663976218320822
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,worst,0.967733703777722
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,best,0.4665703827294835
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,frac_above_1,0.0
0.001,1000.0,deeponet_families,survivor,deeponet_scale,full,mean_squared_ratio,0.5252749101424824
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,n,24
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,mean,0.680807520265175
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,median,0.594981608817361
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,p95,0.9575223760152741
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,p99,0.9647715622647147
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,worst,0.9658975301572813
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,best,0.42905401520708286
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,frac_above_1,0.0
0.001,1000.0,deeponet_families,survivor,deeponet_scale,complement,mean_squared_ratio,0.5074267653483123
0.001,1000.0,classical_stress,stress,jacobi,full,n,23
0.001,1000.0,classical_stress,stress,jacobi,full,mean,0.820101297226038
0.001,1000.0,classical_stress,stress,jacobi,full,median,0.9204545173533555
0.001,1000.0,classical_stress,stress,jacobi,full,p95,0.992920508606905
0.001,1000.0,classical_stress,stress,jacobi,full,p99,0.9930450660670709
0.001,1000.0,classical_stress,stress,jacobi,full,worst,0.9930704167837373
0.001,1000.0,classical_stress,stress,jacobi,full,best,0.314402806817719
0.001,1000.0,classical_stress,stress,jacobi,full,frac_above_1,0.0
0.001,1000.0,classical_stress,stress,jacobi,full,mean_squared_ratio,0.7227797367882781
0.001,1000.0,classical_stress,stress,jacobi,complement,n,23
0.001,1000.0,classical_stress,stress,jacobi,complement,mean,0.7715733519938175
0.001,1000.0,classical_stress,stress,jacobi,complement,median,0.9106357276677358
0.001,1000.0,classical_stress,stress,jacobi,complement,p95,0.9929205023915421
0.001,1000.0,classical_stress,stress,jacobi,complement,p99,0.9930450655137828
0.001,1000.0,classical_stress,stress,jacobi,complement,worst,0.9930704167837375
0.001,1000.0,classical_stress,stress,jacobi,complement,best,0.0225026877537854
0.001,1000.0,classical_stress,stress,jacobi,complement,frac_above_1,0.0
0.001,1000.0,classical_stress,stress,jacobi,complement,mean_squared_ratio,0.6767777924070623
0.001,1000.0,classical_stress,stress,gs,full,n,23
0.001,1000.0,classical_stress,stress,gs,full,mean,0.7231312802034321
0.001,1000.0,classical_stress,stress,gs,full,median,0.7482137164586747
0.001,1000.0,classical_stress,stress,gs,full,p95,0.9808842285966666
0.001,1000.0,classical_stress,stress,gs,full,p99,0.9811618821282545
0.001,1000.0,classical_stress,stress,gs,full,worst,0.9812238099524799
0.001,1000.0,classical_stress,stress,gs,full,best,0.3852583195559337
0.001,1000.0,classical_stress,stress,gs,full,frac_above_1,0.0
0.001,1000.0,classical_stress,stress,gs,full,mean_squared_ratio,0.5703650628266635
0.001,1000.0,classical_stress,stress,gs,complement,n,23
0.001,1000.0,classical_stress,stress,gs,complement,mean,0.663849422278054
0.001,1000.0,classical_stress,stress,gs,complement,median,0.7469361578915914
0.001,1000.0,classical_stress,stress,gs,complement,p95,0.9808573609449204
0.001,1000.0,classical_stress,stress,gs,complement,p99,0.9811327892665256
0.001,1000.0,classical_stress,stress,gs,complement,worst,0.981194211530139
0.001,1000.0,classical_stress,stress,gs,complement,best,0.27904248234970835
0.001,1000.0,classical_stress,stress,gs,complement,frac_above_1,0.0
0.001,1000.0,classical_stress,stress,gs,complement,mean_squared_ratio,0.5197490070628674
0.001,1000.0,classical_stress,stress,sgs_ssor,full,n,23
0.001,1000.0,classical_stress,stress,sgs_ssor,full,mean,0.607849978231654
0.001,1000.0,classical_stress,stress,sgs_ssor,full,median,0.5734468083248778
0.001,1000.0,classical_stress,stress,sgs_ssor,full,p95,0.9624907669465952
0.001,1000.0,classical_stress,stress,sgs_ssor,full,p99,0.9630130032676355
0.001,1000.0,classical_stress,stress,sgs_ssor,full,worst,0.9631298455678209
0.001,1000.0,classical_stress,stress,sgs_ssor,full,best,0.20299892196499605
0.001,1000.0,classical_stress,stress,sgs_ssor,full,frac_above_1,0.0
0.001,1000.0,classical_stress,stress,sgs_ssor,full,mean_squared_ratio,0.45063750783084067
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,n,23
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,mean,0.5877551418367962
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,median,0.5710909167327846
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,p95,0.9624774283982184
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,p99,0.9630014342884532
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,worst,0.963118762779473
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,best,0.1693470165590034
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,frac_above_1,0.0
0.001,1000.0,classical_stress,stress,sgs_ssor,complement,mean_squared_ratio,0.43847630401535004
0.001,1000.0,deeponet_stress,stress,jacobi,full,n,23
0.001,1000.0,deeponet_stress,stress,jacobi,full,mean,0.820101297226038
0.001,1000.0,deeponet_stress,stress,jacobi,full,median,0.9204545173533555
0.001,1000.0,deeponet_stress,stress,jacobi,full,p95,0.992920508606905
0.001,1000.0,deeponet_stress,stress,jacobi,full,p99,0.9930450660670709
0.001,1000.0,deeponet_stress,stress,jacobi,full,worst,0.9930704167837373
0.001,1000.0,deeponet_stress,stress,jacobi,full,best,0.314402806817719
0.001,1000.0,deeponet_stress,stress,jacobi,full,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,jacobi,full,mean_squared_ratio,0.7227797367882781
0.001,1000.0,deeponet_stress,stress,jacobi,complement,n,23
0.001,1000.0,deeponet_stress,stress,jacobi,complement,mean,0.7715733519938175
0.001,1000.0,deeponet_stress,stress,jacobi,complement,median,0.9106357276677358
0.001,1000.0,deeponet_stress,stress,jacobi,complement,p95,0.9929205023915421
0.001,1000.0,deeponet_stress,stress,jacobi,complement,p99,0.9930450655137828
0.001,1000.0,deeponet_stress,stress,jacobi,complement,worst,0.9930704167837375
0.001,1000.0,deeponet_stress,stress,jacobi,complement,best,0.0225026877537854
0.001,1000.0,deeponet_stress,stress,jacobi,complement,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,jacobi,complement,mean_squared_ratio,0.6767777924070623
0.001,1000.0,deeponet_stress,stress,gs,full,n,23
0.001,1000.0,deeponet_stress,stress,gs,full,mean,0.7231312802034321
0.001,1000.0,deeponet_stress,stress,gs,full,median,0.7482137164586747
0.001,1000.0,deeponet_stress,stress,gs,full,p95,0.9808842285966666
0.001,1000.0,deeponet_stress,stress,gs,full,p99,0.9811618821282545
0.001,1000.0,deeponet_stress,stress,gs,full,worst,0.9812238099524799
0.001,1000.0,deeponet_stress,stress,gs,full,best,0.3852583195559337
0.001,1000.0,deeponet_stress,stress,gs,full,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,gs,full,mean_squared_ratio,0.5703650628266635
0.001,1000.0,deeponet_stress,stress,gs,complement,n,23
0.001,1000.0,deeponet_stress,stress,gs,complement,mean,0.663849422278054
0.001,1000.0,deeponet_stress,stress,gs,complement,median,0.7469361578915914
0.001,1000.0,deeponet_stress,stress,gs,complement,p95,0.9808573609449204
0.001,1000.0,deeponet_stress,stress,gs,complement,p99,0.9811327892665256
0.001,1000.0,deeponet_stress,stress,gs,complement,worst,0.981194211530139
0.001,1000.0,deeponet_stress,stress,gs,complement,best,0.27904248234970835
0.001,1000.0,deeponet_stress,stress,gs,complement,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,gs,complement,mean_squared_ratio,0.5197490070628674
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,n,23
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,mean,0.607849978231654
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,median,0.5734468083248778
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,p95,0.9624907669465952
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,p99,0.9630130032676355
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,worst,0.9631298455678209
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,best,0.20299892196499605
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,sgs_ssor,full,mean_squared_ratio,0.45063750783084067
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,n,23
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,mean,0.5877551418367962
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,median,0.5710909167327846
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,p95,0.9624774283982184
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,p99,0.9630014342884532
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,worst,0.963118762779473
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,best,0.1693470165590034
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,sgs_ssor,complement,mean_squared_ratio,0.43847630401535004
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,n,23
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,mean,0.6889858793839571
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,median,0.8670230771707498
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,p95,0.9941414582860674
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,p99,0.9967543692166748
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,worst,0.9973695992692787
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,best,0.2403597751421497
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,deeponet_scale,full,mean_squared_ratio,0.5611465417479176
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,n,23
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,mean,0.6440014251190638
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,median,0.8657419189337786
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,p95,0.9939740627902227
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,p99,0.9966947646168426
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,worst,0.9973449617420174
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,best,0.09952933630984825
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,frac_above_1,0.0
0.001,1000.0,deeponet_stress,stress,deeponet_scale,complement,mean_squared_ratio,0.5352274957372808
0.001,1000.0,vcycle,-,learned,stationary,mean_rate,0.9776239527864066
0.001,1000.0,vcycle,-,learned,stationary,worst_rate,0.9791334349990833
0.001,1000.0,vcycle,-,learned,stationary,mean_iterations,30.0
0.001,1000.0,vcycle,-,learned,stationary,seconds_per_rhs,0.6664080250193365
0.0001,10000.0,classical_families,gaussian,jacobi,full,n,24
0.0001,10000.0,classical_families,gaussian,jacobi,full,mean,0.5380149968678034
0.0001,10000.0,classical_families,gaussian,jacobi,full,median,0.5377470330401207
0.0001,10000.0,classical_families,gaussian,jacobi,full,p95,0.5624566074292601
0.0001,10000.0,classical_families,gaussian,jacobi,full,p99,0.5716048912997036
0.0001,10000.0,classical_families,gaussian,jacobi,full,worst,0.5738063850947003
0.0001,10000.0,classical_families,gaussian,jacobi,full,best,0.5121968693528157
0.0001,10000.0,classical_families,gaussian,jacobi,full,frac_above_1,0.0
0.0001,10000.0,classical_families,gaussian,jacobi,full,mean_squared_ratio,0.2896866592842811
0.0001,10000.0,classical_families,gaussian,jacobi,complement,n,24
0.0001,10000.0,classical_families,gaussian,jacobi,complement,mean,0.4882985058661517
0.0001,10000.0,classical_families,gaussian,jacobi,complement,median,0.48861716542479783
0.0001,10000.0,classical_families,gaussian,jacobi,complement,p95,0.5121091916718153
0.0001,10000.0,classical_families,gaussian,jacobi,complement,p99,0.5222990828258387
0.0001,10000.0,classical_families,gaussian,jacobi,complement,worst,0.525174130420881
0.0001,10000.0,classical_families,gaussian,jacobi,complement,best,0.4569121797786619
0.0001,10000.0,classical_families,gaussian,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,gaussian,jacobi,complement,mean_squared_ratio,0.23870628883595954
0.0001,10000.0,classical_families,gaussian,gs,full,n,24
0.0001,10000.0,classical_families,gaussian,gs,full,mean,0.44057030937103364
0.0001,10000.0,classical_families,gaussian,gs,full,median,0.440052559202483
0.0001,10000.0,classical_families,gaussian,gs,full,p95,0.44991367858058207
0.0001,10000.0,classical_families,gaussian,gs,full,p99,0.4540151092206289
0.0001,10000.0,classical_families,gaussian,gs,full,worst,0.4551738175430187
0.0001,10000.0,classical_families,gaussian,gs,full,best,0.4265928144298148
0.0001,10000.0,classical_families,gaussian,gs,full,frac_above_1,0.0
0.0001,10000.0,classical_families,gaussian,gs,full,mean_squared_ratio,0.19414014607089994
0.0001,10000.0,classical_families,gaussian,gs,complement,n,24
0.0001,10000.0,classical_families,gaussian,gs,complement,mean,0.36178426806674785
0.0001,10000.0,classical_families,gaussian,gs,complement,median,0.3613484831521023
0.0001,10000.0,classical_families,gaussian,gs,complement,p95,0.3740432789021038
0.0001,10000.0,classical_families,gaussian,gs,complement,p99,0.3782176381867197
0.0001,10000.0,classical_families,gaussian,gs,complement,worst,0.3792851026349776
0.0001,10000.0,classical_families,gaussian,gs,complement,best,0.34803996140561977
0.0001,10000.0,classical_families,gaussian,gs,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,gaussian,gs,complement,mean_squared_ratio,0.13095048955852104
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,n,24
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,mean,0.25090397060460884
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,median,0.2506948446880747
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,p95,0.2593118570599656
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,p99,0.2606244610394296
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,worst,0.2609538400879761
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,best,0.23764139830198708
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,classical_families,gaussian,sgs_ssor,full,mean_squared_ratio,0.06297793373199495
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,n,24
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,mean,0.23106088990052628
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,median,0.2302623578247563
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,p95,0.23946388321110873
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,p99,0.24027626509092778
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,worst,0.2403859786041936
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,best,0.22052121630886873
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,gaussian,sgs_ssor,complement,mean_squared_ratio,0.05340894363497356
0.0001,10000.0,classical_families,fourier,jacobi,full,n,24
0.0001,10000.0,classical_families,fourier,jacobi,full,mean,0.4732824099201531
0.0001,10000.0,classical_families,fourier,jacobi,full,median,0.4758624342741524
0.0001,10000.0,classical_families,fourier,jacobi,full,p95,0.6676090840578802
0.0001,10000.0,classical_families,fourier,jacobi,full,p99,0.7016767594701254
0.0001,10000.0,classical_families,fourier,jacobi,full,worst,0.7098493606401133
0.0001,10000.0,classical_families,fourier,jacobi,full,best,0.29320448054832865
0.0001,10000.0,classical_families,fourier,jacobi,full,frac_above_1,0.0
0.0001,10000.0,classical_families,fourier,jacobi,full,mean_squared_ratio,0.24177685993758782
0.0001,10000.0,classical_families,fourier,jacobi,complement,n,24
0.0001,10000.0,classical_families,fourier,jacobi,complement,mean,0.42538021225778255
0.0001,10000.0,classical_families,fourier,jacobi,complement,median,0.4274961564647447
0.0001,10000.0,classical_families,fourier,jacobi,complement,p95,0.5946982931275152
0.0001,10000.0,classical_families,fourier,jacobi,complement,p99,0.6753079277777608
0.0001,10000.0,classical_families,fourier,jacobi,complement,worst,0.6991057952898695
0.0001,10000.0,classical_families,fourier,jacobi,complement,best,0.1588588146830849
0.0001,10000.0,classical_families,fourier,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,fourier,jacobi,complement,mean_squared_ratio,0.19985099856657973
0.0001,10000.0,classical_families,fourier,gs,full,n,24
0.0001,10000.0,classical_families,fourier,gs,full,mean,0.42392464867385593
0.0001,10000.0,classical_families,fourier,gs,full,median,0.4385797774098193
0.0001,10000.0,classical_families,fourier,gs,full,p95,0.5116032766993248
0.0001,10000.0,classical_families,fourier,gs,full,p99,0.547616275100253
0.0001,10000.0,classical_families,fourier,gs,full,worst,0.5578083788126194
0.0001,10000.0,classical_families,fourier,gs,full,best,0.24036690684231007
0.0001,10000.0,classical_families,fourier,gs,full,frac_above_1,0.0
0.0001,10000.0,classical_families,fourier,gs,full,mean_squared_ratio,0.184745751018108
0.0001,10000.0,classical_families,fourier,gs,complement,n,24
0.0001,10000.0,classical_families,fourier,gs,complement,mean,0.33794969860770774
0.0001,10000.0,classical_families,fourier,gs,complement,median,0.33143478850256325
0.0001,10000.0,classical_families,fourier,gs,complement,p95,0.4954282931586972
0.0001,10000.0,classical_families,fourier,gs,complement,p99,0.5269432614829895
0.0001,10000.0,classical_families,fourier,gs,complement,worst,0.5325972974028286
0.0001,10000.0,classical_families,fourier,gs,complement,best,0.17851009493570044
0.0001,10000.0,classical_families,fourier,gs,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,fourier,gs,complement,mean_squared_ratio,0.12033616769100736
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,n,24
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,mean,0.24053662871659143
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,median,0.24458582795643882
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,p95,0.3183428732837525
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,p99,0.3277628000076074
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,worst,0.3303153122610742
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,best,0.11470424222809356
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,classical_families,fourier,sgs_ssor,full,mean_squared_ratio,0.06057983206298631
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,n,24
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,mean,0.2219915036156895
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,median,0.23023761666512182
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,p95,0.30804206050264515
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,p99,0.320270977594883
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,worst,0.3233682778355286
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,best,0.10855241329352756
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,fourier,sgs_ssor,complement,mean_squared_ratio,0.05194763092203133
0.0001,10000.0,classical_families,weak,jacobi,full,n,24
0.0001,10000.0,classical_families,weak,jacobi,full,mean,0.9611737461489822
0.0001,10000.0,classical_families,weak,jacobi,full,median,0.9835575375170648
0.0001,10000.0,classical_families,weak,jacobi,full,p95,0.993492138029257
0.0001,10000.0,classical_families,weak,jacobi,full,p99,0.9935855839680263
0.0001,10000.0,classical_families,weak,jacobi,full,worst,0.993613496391295
0.0001,10000.0,classical_families,weak,jacobi,full,best,0.8217163372568992
0.0001,10000.0,classical_families,weak,jacobi,full,frac_above_1,0.0
0.0001,10000.0,classical_families,weak,jacobi,full,mean_squared_ratio,0.9259684788140357
0.0001,10000.0,classical_families,weak,jacobi,complement,n,24
0.0001,10000.0,classical_families,weak,jacobi,complement,mean,0.9609468185392366
0.0001,10000.0,classical_families,weak,jacobi,complement,median,0.9835517158349808
0.0001,10000.0,classical_families,weak,jacobi,complement,p95,0.9934921355358438
0.0001,10000.0,classical_families,weak,jacobi,complement,p99,0.9935855833945411
0.0001,10000.0,classical_families,weak,jacobi,complement,worst,0.9936134963912948
0.0001,10000.0,classical_families,weak,jacobi,complement,best,0.8184271314185819
0.0001,10000.0,classical_families,weak,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,weak,jacobi,complement,mean_squared_ratio,0.9255878388018105
0.0001,10000.0,classical_families,weak,gs,full,n,24
0.0001,10000.0,classical_families,weak,gs,full,mean,0.9164169308329407
0.0001,10000.0,classical_families,weak,gs,full,median,0.9585595664741682
0.0001,10000.0,classical_families,weak,gs,full,p95,0.9824172438969383
0.0001,10000.0,classical_families,weak,gs,full,p99,0.9826225673641927
0.0001,10000.0,classical_families,weak,gs,full,worst,0.9826827438244803
0.0001,10000.0,classical_families,weak,gs,full,best,0.7011851686096813
0.0001,10000.0,classical_families,weak,gs,full,frac_above_1,0.0
0.0001,10000.0,classical_families,weak,gs,full,mean_squared_ratio,0.846943145156365
0.0001,10000.0,classical_families,weak,gs,complement,n,24
0.0001,10000.0,classical_families,weak,gs,complement,mean,0.9159774678477214
0.0001,10000.0,classical_families,weak,gs,complement,median,0.9584938504235382
0.0001,10000.0,classical_families,weak,gs,complement,p95,0.9823910737023791
0.0001,10000.0,classical_families,weak,gs,complement,p99,0.9825953356324472
0.0001,10000.0,classical_families,weak,gs,complement,worst,0.9826552149286067
0.0001,10000.0,classical_families,weak,gs,complement,best,0.6992300928576757
0.0001,10000.0,classical_families,weak,gs,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,weak,gs,complement,mean_squared_ratio,0.8462791670699094
0.0001,10000.0,classical_families,weak,sgs_ssor,full,n,24
0.0001,10000.0,classical_families,weak,sgs_ssor,full,mean,0.8501482312096917
0.0001,10000.0,classical_families,weak,sgs_ssor,full,median,0.9204492151486038
0.0001,10000.0,classical_families,weak,sgs_ssor,full,p95,0.9654541348603243
0.0001,10000.0,classical_families,weak,sgs_ssor,full,p99,0.965847493576691
0.0001,10000.0,classical_families,weak,sgs_ssor,full,worst,0.9659627251094312
0.0001,10000.0,classical_families,weak,sgs_ssor,full,best,0.5033197762409523
0.0001,10000.0,classical_families,weak,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,classical_families,weak,sgs_ssor,full,mean_squared_ratio,0.7426698768395315
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,n,24
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,mean,0.8495395774058553
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,median,0.9203348785522347
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,p95,0.965445099036258
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,p99,0.9658374817927395
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,worst,0.9659523858835642
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,best,0.49994409628613673
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,weak,sgs_ssor,complement,mean_squared_ratio,0.7419268616044187
0.0001,10000.0,classical_families,survivor,jacobi,full,n,24
0.0001,10000.0,classical_families,survivor,jacobi,full,mean,0.8594758252237439
0.0001,10000.0,classical_families,survivor,jacobi,full,median,0.8904081428572755
0.0001,10000.0,classical_families,survivor,jacobi,full,p95,0.9638314093918442
0.0001,10000.0,classical_families,survivor,jacobi,full,p99,0.972338301019557
0.0001,10000.0,classical_families,survivor,jacobi,full,worst,0.9746302762843323
0.0001,10000.0,classical_families,survivor,jacobi,full,best,0.6639522222097072
0.0001,10000.0,classical_families,survivor,jacobi,full,frac_above_1,0.0
0.0001,10000.0,classical_families,survivor,jacobi,full,mean_squared_ratio,0.748353355474818
0.0001,10000.0,classical_families,survivor,jacobi,complement,n,24
0.0001,10000.0,classical_families,survivor,jacobi,complement,mean,0.84055544391973
0.0001,10000.0,classical_families,survivor,jacobi,complement,median,0.8752892617436712
0.0001,10000.0,classical_families,survivor,jacobi,complement,p95,0.9634224430097186
0.0001,10000.0,classical_families,survivor,jacobi,complement,p99,0.971354072922889
0.0001,10000.0,classical_families,survivor,jacobi,complement,worst,0.9734767995337494
0.0001,10000.0,classical_families,survivor,jacobi,complement,best,0.6287735498555009
0.0001,10000.0,classical_families,survivor,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,survivor,jacobi,complement,mean_squared_ratio,0.7188056910469669
0.0001,10000.0,classical_families,survivor,gs,full,n,24
0.0001,10000.0,classical_families,survivor,gs,full,mean,0.688836225803084
0.0001,10000.0,classical_families,survivor,gs,full,median,0.577928449188373
0.0001,10000.0,classical_families,survivor,gs,full,p95,0.9239714625493437
0.0001,10000.0,classical_families,survivor,gs,full,p99,0.9473686510385445
0.0001,10000.0,classical_families,survivor,gs,full,worst,0.9537554078876648
0.0001,10000.0,classical_families,survivor,gs,full,best,0.5210292903593997
0.0001,10000.0,classical_families,survivor,gs,full,frac_above_1,0.0
0.0001,10000.0,classical_families,survivor,gs,full,mean_squared_ratio,0.5043830168775653
0.0001,10000.0,classical_families,survivor,gs,complement,n,24
0.0001,10000.0,classical_families,survivor,gs,complement,mean,0.6610195803648478
0.0001,10000.0,classical_families,survivor,gs,complement,median,0.5298587423984062
0.0001,10000.0,classical_families,survivor,gs,complement,p95,0.9232185154094819
0.0001,10000.0,classical_families,survivor,gs,complement,p99,0.9456060087224856
0.0001,10000.0,classical_families,survivor,gs,complement,worst,0.9516906865212763
0.0001,10000.0,classical_families,survivor,gs,complement,best,0.45895429750716743
0.0001,10000.0,classical_families,survivor,gs,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,survivor,gs,complement,mean_squared_ratio,0.47358848307349
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,n,24
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,mean,0.5510555708888702
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,median,0.4050245655894136
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,p95,0.868428817146709
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,p99,0.9071809295476682
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,worst,0.9179011134920226
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,best,0.31839990931675877
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,classical_families,survivor,sgs_ssor,full,mean_squared_ratio,0.35752889329167353
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,n,24
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,mean,0.5412437279226947
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,median,0.3984943689342001
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,p95,0.8674833198911579
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,p99,0.9064088466089221
